so_no,customer,pe_id,product_code,product_name,bom_status,mtype,mat_id,mat_code,mat_name,need_qty,po_no,po_id,po_status,link_state,po_qty
SO-00506,MED MANOR ORGANICS PVT LTD..,3395,PR0004015,MAXEMO 150 ML,Production Released,RM,2998,1000040,ARLACEL 2121,15,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00506,MED MANOR ORGANICS PVT LTD..,3395,PR0004015,MAXEMO 150 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,37.5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00506,MED MANOR ORGANICS PVT LTD..,3395,PR0004015,MAXEMO 150 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,37.5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00506,MED MANOR ORGANICS PVT LTD..,3395,PR0004015,MAXEMO 150 ML,Production Released,RM,3542,1001284,CCTG,15,DPO-003,1085,Released,linked:PR,3
SO-00506,MED MANOR ORGANICS PVT LTD..,3395,PR0004015,MAXEMO 150 ML,Production Released,RM,3564,1001331,AVOBENZONE,22.5,EI/PO/26-27/892,1033,Released,unlinked,25
SO-00506,MED MANOR ORGANICS PVT LTD..,3395,PR0004015,MAXEMO 150 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.375,EI/PO/26-27/787,984,Released,unlinked,10
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3411,1000612,WATER,527.25,DPO-005,1087,Released,unlinked,179
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3285,1000422,SODIUM GLUCONATE,1.5,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3355,1000511,Niacinamide,15,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,2998,1000040,ARLACEL 2121,15,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,37.5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,37.5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3542,1001284,CCTG,15,DPO-003,1085,Released,linked:PR,3
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3564,1001331,AVOBENZONE,22.5,EI/PO/26-27/892,1033,Released,unlinked,25
SO-00133,MED MANOR ORGANICS PVT LTD..,3436,PR0004015,MAXEMO 150 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.375,EI/PO/26-27/787,984,Released,unlinked,10
SO-00052,Peach Enterprises,3345,PR0006863,PEACH SKIN CARE EPIGLOW RADIANCE SPOT CORRECTION & BRIGHTENING SERUM 50ML,Production Released,RM,3355,1000511,Niacinamide,1,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00052,Peach Enterprises,3345,PR0006863,PEACH SKIN CARE EPIGLOW RADIANCE SPOT CORRECTION & BRIGHTENING SERUM 50ML,Production Released,RM,2998,1000040,ARLACEL 2121,1,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00052,Peach Enterprises,3345,PR0006863,PEACH SKIN CARE EPIGLOW RADIANCE SPOT CORRECTION & BRIGHTENING SERUM 50ML,Production Released,RM,3542,1001284,CCTG,1,DPO-003,1085,Released,linked:PR,3
SO-00052,Peach Enterprises,3345,PR0006863,PEACH SKIN CARE EPIGLOW RADIANCE SPOT CORRECTION & BRIGHTENING SERUM 50ML,Production Released,RM,3327,1000473,VEGAROL 1698,1,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00052,Peach Enterprises,3345,PR0006863,PEACH SKIN CARE EPIGLOW RADIANCE SPOT CORRECTION & BRIGHTENING SERUM 50ML,Production Released,RM,3411,1000612,WATER,41.3325,DPO-005,1087,Released,unlinked,179
SO-00071,Dr. Deepthi Atmakuri,3402,PR0006780,TYPE 4 HAIR MASQUE 200 ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,0.4,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00071,Dr. Deepthi Atmakuri,3402,PR0006780,TYPE 4 HAIR MASQUE 200 ML,Production Released,RM,3327,1000473,VEGAROL 1698,0.3,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00071,Dr. Deepthi Atmakuri,3402,PR0006780,TYPE 4 HAIR MASQUE 200 ML,Production Released,RM,3108,1000194,Betaine,0.2,EI/PO/26-27/685,944,Released,unlinked,25
SO-00071,Dr. Deepthi Atmakuri,3402,PR0006780,TYPE 4 HAIR MASQUE 200 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.02,EI/PO/26-27/787,984,Released,unlinked,10
SO-00071,Dr. Deepthi Atmakuri,3402,PR0006780,TYPE 4 HAIR MASQUE 200 ML,Production Released,RM,3411,1000612,AQUA,15.92,DPO-005,1087,Released,unlinked,179
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3411,1000612,WATER,1.0371,DPO-005,1087,Released,unlinked,179
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,0.015,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.015,EI/PO/26-27/787,984,Released,unlinked,10
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3542,1001284,CCTG,0.045,DPO-003,1085,Released,linked:PR,3
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.045,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.045,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",0.075,EI/PO/26-27/786,983,Released,unlinked,200
SO-00098,IRA HEALTH CARE,3415,PR0004101,RESVA UNDER EYE SERUM 15 ML,Production Released,RM,3327,1000473,VEGAROL 1698,0.0225,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00076,SN Hospital,3312,PR0005905,SN SKIN & HAIR SUN DRENCH GLOWY SUNSCREEN SPF 50 PA+++ 50 ML,Production Released,RM,3564,1001331,AVOBENZONE,0.0525,EI/PO/26-27/892,1033,Released,unlinked,25
SO-00099,IRA HEALTH CARE,3416,PR0004905,RESVA SKIN QUENCH FACE HYDRATING SERUM 30ML,Production Released,RM,3108,1000194,Betaine,0.03,EI/PO/26-27/685,944,Released,unlinked,25
SO-00099,IRA HEALTH CARE,3416,PR0004905,RESVA SKIN QUENCH FACE HYDRATING SERUM 30ML,Production Released,RM,3411,1000612,WATER,2.706,DPO-005,1087,Released,unlinked,179
SO-00099,IRA HEALTH CARE,3416,PR0004905,RESVA SKIN QUENCH FACE HYDRATING SERUM 30ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.015,EI/PO/26-27/787,984,Released,unlinked,10
SO-00099,IRA HEALTH CARE,3416,PR0004905,RESVA SKIN QUENCH FACE HYDRATING SERUM 30ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.06,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00099,IRA HEALTH CARE,3416,PR0004905,RESVA SKIN QUENCH FACE HYDRATING SERUM 30ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.06,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00099,IRA HEALTH CARE,3416,PR0004905,RESVA SKIN QUENCH FACE HYDRATING SERUM 30ML,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",0.09,EI/PO/26-27/786,983,Released,unlinked,200
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3542,1001284,CCTG,12.5,DPO-003,1085,Released,linked:PR,3
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,2998,1000040,ARLACEL 2121,5,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3257,1000392,Salicylic Acid,5,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3327,1000473,VEGAROL 1698,5,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,3.75,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.5,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00049,SADHAVI WELLNESS PRIVATE LIMITED,3348,PR0005021,YPLAYZ CLEAR CLUB LIGHTWEIGHT ACNE MOISTURISER 50ML,Production Released,RM,3411,1000612,AQUA,175.5,DPO-005,1087,Released,unlinked,179
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,2984,1000019,ALPHA CAPB,4,EI/PO/26-27/890,1031,Released,unlinked,500
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3092,1000173,EMUL 34 U,1.6,EI/PO/26-27/889,1030,Released,unlinked,200
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3092,1000173,EMUL 34 U,1.6,EI/PO/26-27/923,1056,Released,unlinked,400
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.4,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.4,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3438,1001082,GALSOFT SCT 40,0.4,EI/PO/26-27/785,982,Released,unlinked,200
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3355,1000511,Niacinamide,0.4,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3257,1000392,Salicylic Acid,0.1,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00070,Dr. Deepthi Atmakuri,3401,PR0006781,TYPE 4 GET SET GLOW CLEANSER 100 ML,Production Released,RM,3411,1000612,AQUA,9.302,DPO-005,1087,Released,unlinked,179
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,12.5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,12.5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3438,1001082,GALSOFT SCT 40,10,EI/PO/26-27/785,982,Released,unlinked,200
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3355,1000511,Niacinamide,7.5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3257,1000392,Salicylic Acid,5,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3359,1000517,GALAXY SCI 85P,3.75,EI/PO/26-27/949,1075,Released,unlinked,240
SO-00050,SADHAVI WELLNESS PRIVATE LIMITED,3347,PR0005020,YPLAYZ CLEAR MY WAY NON-DRYING ACNE FACE WASH 50ML,Production Released,RM,3411,1000612,WATER,114.9,DPO-005,1087,Released,unlinked,179
SO-00043,SOUL SKIN CLINIC LLP,3354,PR0006716,Skn Snax Gel Face Wash 75ml,Production Released,RM,2984,1000019,ALPHA CAPB,17.25,EI/PO/26-27/890,1031,Released,unlinked,500
SO-00043,SOUL SKIN CLINIC LLP,3354,PR0006716,Skn Snax Gel Face Wash 75ml,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,4.3125,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00043,SOUL SKIN CLINIC LLP,3354,PR0006716,Skn Snax Gel Face Wash 75ml,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,4.3125,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00043,SOUL SKIN CLINIC LLP,3354,PR0006716,Skn Snax Gel Face Wash 75ml,Production Released,RM,3355,1000511,Niacinamide,1.725,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00043,SOUL SKIN CLINIC LLP,3354,PR0006716,Skn Snax Gel Face Wash 75ml,Production Released,RM,3411,1000612,WATER,18.845625,DPO-005,1087,Released,unlinked,179
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,2.875,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,2.875,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3542,1001284,CCTG,2.3,DPO-003,1085,Released,linked:PR,3
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3355,1000511,Niacinamide,1.15,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3327,1000473,VEGAROL 1698,0.8625,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3108,1000194,Betaine,0.2875,EI/PO/26-27/685,944,Released,unlinked,25
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.115,EI/PO/26-27/787,984,Released,unlinked,10
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),0.115,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00044,SOUL SKIN CLINIC LLP,3353,PR0006718,Skn Snax - Hydrating Moisturizer Gel 50ml,Production Released,RM,3411,1000612,WATER,41.3655,DPO-005,1087,Released,unlinked,179
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3542,1001284,CCTG,4.6,DPO-003,1085,Released,linked:PR,3
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,2.875,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,2.875,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,2998,1000040,ARLACEL 2121,1.15,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3355,1000511,Niacinamide,1.15,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3327,1000473,VEGAROL 1698,1.15,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3486,1001182,FM-proVB5,0.115,EI/PO/26-27/897,1038,Released,unlinked,40
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.0575,EI/PO/26-27/787,984,Released,unlinked,10
SO-00045,SOUL SKIN CLINIC LLP,3352,PR0006719,Skn Snax - Barrier Relief Cream 50ml,Production Released,RM,3411,1000612,WATER,39.4565,DPO-005,1087,Released,unlinked,179
SO-00110,MED MANOR ORGANICS PVT LTD..,3421,PR0004405,MOISTAR DEEP RESTORE LOTION-25ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,12.5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00110,MED MANOR ORGANICS PVT LTD..,3421,PR0004405,MOISTAR DEEP RESTORE LOTION-25ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,12.5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00110,MED MANOR ORGANICS PVT LTD..,3421,PR0004405,MOISTAR DEEP RESTORE LOTION-25ML,Production Released,RM,2998,1000040,ARLACEL 2121,5,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00110,MED MANOR ORGANICS PVT LTD..,3421,PR0004405,MOISTAR DEEP RESTORE LOTION-25ML,Production Released,RM,3355,1000511,Niacinamide,5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00110,MED MANOR ORGANICS PVT LTD..,3421,PR0004405,MOISTAR DEEP RESTORE LOTION-25ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.25,EI/PO/26-27/787,984,Released,unlinked,10
SO-00110,MED MANOR ORGANICS PVT LTD..,3421,PR0004405,MOISTAR DEEP RESTORE LOTION-25ML,Production Released,RM,3411,1000612,WATER,210.125,DPO-005,1087,Released,unlinked,179
SO-00092,CIRCLE SKINCARE PRIVATE LIMITED,3413,PR0005933,CIRCLE SKINCARE SMART DEFENCE SUNSCREEN SPF 40 PA ++++ 50 ML,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.1,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00092,CIRCLE SKINCARE PRIVATE LIMITED,3413,PR0005933,CIRCLE SKINCARE SMART DEFENCE SUNSCREEN SPF 40 PA ++++ 50 ML,Production Released,RM,3411,1000612,WATER,43.025,DPO-005,1087,Released,unlinked,179
SO-00092,CIRCLE SKINCARE PRIVATE LIMITED,3413,PR0005933,CIRCLE SKINCARE SMART DEFENCE SUNSCREEN SPF 40 PA ++++ 50 ML,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),0.25,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00135,MED MANOR ORGANICS PVT LTD..,3438,PR0004407,MEDMANOR MOISTAR DEEP RESTORE LOTION 150 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,22.5,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00135,MED MANOR ORGANICS PVT LTD..,3438,PR0004407,MEDMANOR MOISTAR DEEP RESTORE LOTION 150 ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,22.5,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00135,MED MANOR ORGANICS PVT LTD..,3438,PR0004407,MEDMANOR MOISTAR DEEP RESTORE LOTION 150 ML,Production Released,RM,2998,1000040,ARLACEL 2121,9,EI/PO/26-27/901,1041,Released,unlinked,50
SO-00135,MED MANOR ORGANICS PVT LTD..,3438,PR0004407,MEDMANOR MOISTAR DEEP RESTORE LOTION 150 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.45,EI/PO/26-27/787,984,Released,unlinked,10
SO-00135,MED MANOR ORGANICS PVT LTD..,3438,PR0004407,MEDMANOR MOISTAR DEEP RESTORE LOTION 150 ML,Production Released,RM,3411,1000612,WATER,378.225,DPO-005,1087,Released,unlinked,179
SO-00135,MED MANOR ORGANICS PVT LTD..,3438,PR0004407,MEDMANOR MOISTAR DEEP RESTORE LOTION 150 ML,Production Released,RM,3355,1000511,Niacinamide,9,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3526,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3355,1000511,Niacinamide,0.096,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3526,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3795,1001355,COSCARE - PDO,0.064,EI/PO/26-27/786,983,Released,unlinked,200
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3526,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3257,1000392,Salicylic Acid,0.0384,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3526,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3411,1000612,WATER,2.9328,DPO-005,1087,Released,unlinked,179
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3496,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3355,1000511,Niacinamide,6,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3496,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3795,1001355,COSCARE - PDO,4,EI/PO/26-27/786,983,Released,unlinked,200
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3496,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3257,1000392,Salicylic Acid,2.4,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3496,SK2202ASFT,SKINKRAFT ACNE SHIELD FACIAL TONER FOR OILY SKIN 100 ML,Production Released,RM,3411,1000612,WATER,183.3,DPO-005,1087,Released,unlinked,179
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,3411,1000612,WATER,6.3648,DPO-005,1087,Released,unlinked,179
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,2984,1000019,ALPHA CAPB,1.8,EI/PO/26-27/890,1031,Released,unlinked,500
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,3108,1000194,Betaine,0.36,EI/PO/26-27/685,944,Released,unlinked,25
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.36,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.36,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,3257,1000392,Salicylic Acid,0.24,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00111,Skin Grid,3422,PR0002783,SKINCLINED BODY EXFOLIANT WASH - 120ML,Production Released,RM,3756,1001381,DECYL GLUCOSIDE 50% (APG 2000),0.24,EI/PO/26-27/911,1049,Released,unlinked,200
SO-00628,MYSKINN,3385,PR0006890,MYSKINN GLIDE LIP BALM 5ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,1.1,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00118,OLIVA SKIN AND HAIR CLINIC,3424,PR0003922,OLIVA REPLENISHING MOISTURIZING GEL CREAM MOISTURISER FOR NORMAL SKIN 50ML,Production Released,RM,3411,1000612,WATER,124.05,DPO-005,1087,Released,unlinked,179
